Chr	Start	Stop	NFR_Length	Chr_Length
4	952329	952403	74	1531906
4	952483	952714	231	1531906
4	952798	952896	98	1531906
4	952965	953022	57	1531906
4	953931	954010	79	1531906
4	954075	954265	190	1531906
4	954539	954595	56	1531906
4	954857	954910	53	1531906
4	955441	955618	177	1531906
4	955630	955698	68	1531906
4	955731	955799	68	1531906
4	955913	956012	99	1531906
4	956262	956328	66	1531906
4	957540	957651	111	1531906
4	957693	957826	133	1531906
4	957933	958000	67	1531906
4	958270	958321	51	1531906
4	958417	958584	167	1531906
4	958654	958726	72	1531906
4	959062	959122	60	1531906
4	959845	960014	169	1531906
4	960106	960275	169	1531906
4	960390	960459	69	1531906
4	960540	960623	83	1531906
4	960886	960968	82	1531906
4	961346	961416	70	1531906
4	961493	961547	54	1531906
4	963236	963402	166	1531906
4	963488	963552	64	1531906
4	963668	963719	51	1531906
4	963837	963889	52	1531906
4	963944	964042	98	1531906
4	964328	964385	57	1531906
4	964484	964541	57	1531906
4	964769	965048	279	1531906
4	965124	965202	78	1531906
4	965290	965365	75	1531906
4	965461	965519	58	1531906
4	965628	965686	58	1531906
4	966133	966193	60	1531906
4	966305	966377	72	1531906
4	966858	966983	125	1531906
4	967347	967422	75	1531906
4	967523	967592	69	1531906
4	967671	967752	81	1531906
4	967866	968064	198	1531906
4	968150	968210	60	1531906
4	968473	968537	64	1531906
4	968972	969043	71	1531906
4	969491	969544	53	1531906
4	969646	969708	62	1531906
4	969857	969967	110	1531906
4	970670	970720	50	1531906
4	971307	971362	55	1531906
4	971477	971662	185	1531906
4	971736	971804	68	1531906
4	971928	971999	71	1531906
4	972092	972146	54	1531906
4	973843	973902	59	1531906
4	974021	974078	57	1531906
4	974179	974250	71	1531906
4	974354	974504	150	1531906
4	974742	974792	50	1531906
4	974801	974857	56	1531906
4	976003	976709	706	1531906
4	976734	976830	96	1531906
4	977115	977168	53	1531906
4	977244	977477	233	1531906
4	978471	978523	52	1531906
4	978956	979008	52	1531906
4	979271	979473	202	1531906
4	979559	979658	99	1531906
4	979729	979802	73	1531906
4	980064	980121	57	1531906
4	980170	980265	95	1531906
4	980331	980408	77	1531906
4	980528	980585	57	1531906
4	980686	980743	57	1531906
4	980850	980967	117	1531906
4	981093	981147	54	1531906
4	992733	992791	58	1531906
4	992889	993116	227	1531906
4	993210	993262	52	1531906
4	993521	993572	51	1531906
4	993992	994235	243	1531906
4	994625	994709	84	1531906
4	995503	995568	65	1531906
4	995662	995813	151	1531906
4	998401	998633	232	1531906
4	998720	998803	83	1531906
4	998913	998963	50	1531906
4	999085	999145	60	1531906
4	999228	999290	62	1531906
4	1000021	1000082	61	1531906
4	1002203	1002416	213	1531906
4	1003401	1003475	74	1531906
4	1003564	1003724	160	1531906
4	1003810	1003919	109	1531906
4	1004201	1004253	52	1531906
4	1005005	1005056	51	1531906
4	1005167	1005217	50	1531906
4	1005346	1005426	80	1531906
4	1005430	1005538	108	1531906
4	1005646	1005704	58	1531906
4	1005804	1005874	70	1531906
4	1008255	1008318	63	1531906
4	1008591	1008673	82	1531906
4	1008760	1008936	176	1531906
4	1009205	1009264	59	1531906
4	1009891	1010042	151	1531906
4	1010180	1010249	69	1531906
4	1010325	1010396	71	1531906
4	1011359	1011828	469	1531906
4	1012086	1012183	97	1531906
4	1013011	1013099	88	1531906
4	1013269	1013321	52	1531906
4	1013657	1013971	314	1531906
4	1013977	1014107	130	1531906
4	1014202	1014279	77	1531906
4	1015899	1016034	135	1531906
4	1016072	1016393	321	1531906
4	1016777	1016886	109	1531906
4	1017101	1017193	92	1531906
4	1017476	1017545	69	1531906
4	1017633	1017721	88	1531906
4	1017797	1017885	88	1531906
4	1018146	1018211	65	1531906
4	1018302	1018363	61	1531906
4	1018792	1018850	58	1531906
4	1019109	1019264	155	1531906
4	1019376	1019444	68	1531906
4	1019529	1019607	78	1531906
4	1020413	1020617	204	1531906
4	1020699	1020766	67	1531906
4	1021801	1021927	126	1531906
4	1022449	1022669	220	1531906
4	1022755	1022856	101	1531906
4	1024269	1024340	71	1531906
4	1024604	1024675	71	1531906
4	1024755	1024882	127	1531906
4	1024979	1025065	86	1531906
4	1027289	1027358	69	1531906
4	1029155	1029215	60	1531906
4	1029309	1029369	60	1531906
4	1029620	1029712	92	1531906
4	1029771	1029851	80	1531906
4	1030098	1030194	96	1531906
4	1030290	1030469	179	1531906
4	1030707	1030790	83	1531906
4	1031083	1031146	63	1531906
4	1031382	1031464	82	1531906
4	1031557	1031643	86	1531906
4	1031721	1031934	213	1531906
4	1032115	1032268	153	1531906
4	1032358	1032450	92	1531906
4	1032736	1032803	67	1531906
4	1033082	1033132	50	1531906
4	1033265	1033343	78	1531906
4	1033651	1033705	54	1531906
4	1033880	1033947	67	1531906
4	1035107	1035194	87	1531906
4	1035410	1035496	86	1531906
4	1035586	1035715	129	1531906
4	1035784	1035942	158	1531906
4	1036031	1036090	59	1531906
4	1036212	1036264	52	1531906
4	1036856	1036912	56	1531906
4	1037003	1037146	143	1531906
4	1037255	1037332	77	1531906
4	1037405	1037506	101	1531906
4	1037586	1037636	50	1531906
4	1037765	1037815	50	1531906
4	1038066	1038140	74	1531906
4	1038241	1038310	69	1531906
4	1038867	1038953	86	1531906
4	1039201	1039274	73	1531906
4	1039553	1039712	159	1531906
4	1039812	1039865	53	1531906
4	1039979	1040050	71	1531906
4	1040159	1040219	60	1531906
4	1041978	1042064	86	1531906
4	1044510	1044564	54	1531906
4	1044989	1045064	75	1531906
4	1045140	1045405	265	1531906
4	1045432	1045512	80	1531906
4	1049339	1049401	62	1531906
4	1049516	1049673	157	1531906
4	1050237	1050460	223	1531906
4	1051959	1052024	65	1531906
4	1052116	1052170	54	1531906
4	1052283	1052461	178	1531906
4	1052558	1052629	71	1531906
4	1052708	1052769	61	1531906
4	1053758	1053817	59	1531906
4	1053939	1054015	76	1531906
4	1054087	1054154	67	1531906
4	1054583	1054665	82	1531906
4	1054766	1054835	69	1531906
4	1054898	1055151	253	1531906
4	1055260	1055323	63	1531906
4	1055892	1056004	112	1531906
4	1056134	1056235	101	1531906
4	1056243	1056383	140	1531906
4	1057659	1057746	87	1531906
4	1057850	1058005	155	1531906
4	1058075	1058161	86	1531906
4	1058819	1058875	56	1531906
4	1058981	1059164	183	1531906
4	1059348	1059571	223	1531906
4	1059679	1059733	54	1531906
4	1059847	1059904	57	1531906
4	1060161	1060220	59	1531906
4	1061218	1061273	55	1531906
4	1061407	1061495	88	1531906
4	1062389	1062440	51	1531906
4	1062696	1062764	68	1531906
4	1062856	1063029	173	1531906
4	1063145	1063269	124	1531906
4	1063367	1063443	76	1531906
4	1064320	1064371	51	1531906
4	1067341	1067395	54	1531906
4	1067493	1067667	174	1531906
4	1067778	1067832	54	1531906
4	1067948	1068025	77	1531906
4	1068353	1068496	143	1531906
4	1068548	1068693	145	1531906
4	1069020	1069088	68	1531906
4	1070529	1070582	53	1531906
4	1071348	1071412	64	1531906
4	1071515	1071606	91	1531906
4	1071729	1071845	116	1531906
4	1071956	1072011	55	1531906
4	1072606	1072760	154	1531906
4	1072994	1073061	67	1531906
4	1073138	1073202	64	1531906
4	1073304	1073369	65	1531906
4	1073465	1073601	136	1531906
4	1073690	1073761	71	1531906
4	1073873	1073936	63	1531906
4	1074036	1074119	83	1531906
4	1074713	1074790	77	1531906
4	1075051	1075110	59	1531906
4	1075225	1075365	140	1531906
4	1075400	1075459	59	1531906
4	1075711	1075819	108	1531906
4	1075913	1076006	93	1531906
4	1076100	1076176	76	1531906
4	1076270	1076329	59	1531906
4	1076572	1076628	56	1531906
4	1077353	1077406	53	1531906
4	1077422	1077485	63	1531906
4	1077830	1077916	86	1531906
4	1078020	1078087	67	1531906
4	1078494	1078629	135	1531906
4	1078699	1078813	114	1531906
4	1080311	1080575	264	1531906
4	1080601	1080979	378	1531906
4	1081048	1081113	65	1531906
4	1084439	1084522	83	1531906
4	1084618	1084784	166	1531906
4	1084877	1085047	170	1531906
4	1085310	1085367	57	1531906
4	1086571	1086624	53	1531906
4	1086727	1086783	56	1531906
4	1086895	1086945	50	1531906
4	1087026	1087265	239	1531906
4	1087369	1087518	149	1531906
4	1087787	1087839	52	1531906
4	1088920	1088971	51	1531906
4	1089068	1089127	59	1531906
4	1089825	1089896	71	1531906
4	1090130	1090355	225	1531906
4	1090452	1090520	68	1531906
4	1090795	1090849	54	1531906
4	1091899	1091961	62	1531906
4	1092225	1092293	68	1531906
4	1092577	1092707	130	1531906
4	1092811	1092863	52	1531906
4	1092963	1093023	60	1531906
4	1093273	1093342	69	1531906
4	1093427	1093496	69	1531906
4	1093613	1093729	116	1531906
4	1093842	1093914	72	1531906
4	1094178	1094233	55	1531906
4	1094786	1094859	73	1531906
4	1095107	1095160	53	1531906
4	1095284	1095362	78	1531906
4	1095491	1095574	83	1531906
4	1095675	1095747	72	1531906
4	1101781	1101841	60	1531906
4	1101969	1102117	148	1531906
4	1102368	1102426	58	1531906
4	1103240	1103298	58	1531906
4	1103395	1103481	86	1531906
4	1103540	1103715	175	1531906
4	1103811	1103921	110	1531906
4	1103978	1104060	82	1531906
4	1104301	1104402	101	1531906
4	1104898	1104989	91	1531906
4	1105393	1105475	82	1531906
4	1105706	1105784	78	1531906
4	1105881	1106074	193	1531906
4	1106878	1106942	64	1531906
4	1107635	1107687	52	1531906
4	1107809	1107875	66	1531906
4	1108138	1108265	127	1531906
4	1108340	1108394	54	1531906
4	1108508	1108660	152	1531906
4	1109085	1109144	59	1531906
4	1109872	1109927	55	1531906
4	1110023	1110123	100	1531906
4	1110216	1110307	91	1531906
4	1110401	1110553	152	1531906
4	1110660	1110716	56	1531906
4	1110825	1110883	58	1531906
4	1110979	1111035	56	1531906
4	1111321	1111384	63	1531906
4	1111669	1111899	230	1531906
4	1111981	1112066	85	1531906
4	1112297	1112487	190	1531906
4	1113427	1113478	51	1531906
4	1113557	1113630	73	1531906
4	1113721	1113798	77	1531906
4	1113901	1113955	54	1531906
4	1114077	1114238	161	1531906
4	1114355	1114408	53	1531906
4	1116555	1116610	55	1531906
4	1116730	1116865	135	1531906
4	1116953	1117098	145	1531906
4	1117367	1117417	50	1531906
4	1117540	1117606	66	1531906
4	1117687	1117737	50	1531906
4	1117847	1117897	50	1531906
4	1119755	1119828	73	1531906
4	1119943	1120008	65	1531906
4	1120115	1120169	54	1531906
4	1120265	1120506	241	1531906
4	1120552	1120612	60	1531906
4	1120737	1120801	64	1531906
4	1120910	1120983	73	1531906
4	1121017	1121089	72	1531906
4	1123517	1123569	52	1531906
4	1124797	1124848	51	1531906
4	1124944	1125009	65	1531906
4	1125108	1125282	174	1531906
4	1125397	1125461	64	1531906
4	1125897	1125949	52	1531906
4	1126066	1126253	187	1531906
4	1126811	1126865	54	1531906
4	1127442	1127498	56	1531906
4	1127616	1127785	169	1531906
4	1128547	1128602	55	1531906
4	1128692	1128756	64	1531906
4	1129368	1129568	200	1531906
4	1129660	1129713	53	1531906
4	1129992	1130042	50	1531906
4	1130886	1130991	105	1531906
4	1131036	1131134	98	1531906
4	1131914	1131976	62	1531906
4	1132559	1132626	67	1531906
4	1134964	1135025	61	1531906
4	1135137	1135202	65	1531906
4	1135296	1135365	69	1531906
4	1135460	1135748	288	1531906
4	1135873	1135941	68	1531906
4	1136037	1136090	53	1531906
4	1136523	1136578	55	1531906
4	1140091	1140145	54	1531906
4	1140439	1140490	51	1531906
4	1140528	1140786	258	1531906
4	1140894	1140955	61	1531906
4	1141056	1141144	88	1531906
4	1141585	1141641	56	1531906
4	1144240	1144301	61	1531906
4	1144561	1144624	63	1531906
4	1144915	1145026	111	1531906
4	1145139	1145238	99	1531906
4	1145773	1145825	52	1531906
4	1146091	1146257	166	1531906
4	1146337	1146436	99	1531906
4	1146531	1146602	71	1531906
4	1146708	1146768	60	1531906
4	1146873	1146947	74	1531906
4	1147057	1147130	73	1531906
4	1147186	1147314	128	1531906
4	1149200	1149272	72	1531906
4	1149500	1149641	141	1531906
4	1149766	1149833	67	1531906
4	1150531	1150734	203	1531906
4	1150796	1150928	132	1531906
4	1150982	1151039	57	1531906
4	1151431	1151515	84	1531906
4	1151633	1151730	97	1531906
4	1153500	1153554	54	1531906
4	1153651	1153854	203	1531906
4	1153962	1154020	58	1531906
4	1154071	1154212	141	1531906
4	1155992	1156106	114	1531906
4	1156211	1156595	384	1531906
4	1157276	1157469	193	1531906
4	1158089	1158162	73	1531906
4	1158769	1158847	78	1531906
4	1158970	1159032	62	1531906
4	1159116	1159206	90	1531906
4	1159278	1159470	192	1531906
4	1159557	1159616	59	1531906
4	1161654	1161710	56	1531906
4	1161714	1161908	194	1531906
4	1162655	1162851	196	1531906
4	1162884	1162964	80	1531906
4	1164661	1164761	100	1531906
4	1164794	1165107	313	1531906
4	1165117	1165321	204	1531906
4	1165394	1165446	52	1531906
4	1165454	1165520	66	1531906
4	1166062	1166217	155	1531906
4	1166474	1166614	140	1531906
4	1166722	1166804	82	1531906
4	1167069	1167161	92	1531906
4	1168177	1168227	50	1531906
4	1168634	1168764	130	1531906
4	1168839	1169065	226	1531906
4	1169178	1169229	51	1531906
4	1169331	1169382	51	1531906
4	1169996	1170050	54	1531906
4	1170156	1170244	88	1531906
4	1171734	1171787	53	1531906
4	1171897	1171978	81	1531906
4	1172059	1172281	222	1531906
4	1172360	1172433	73	1531906
4	1172864	1172919	55	1531906
4	1173955	1174007	52	1531906
4	1174119	1174177	58	1531906
4	1174281	1174463	182	1531906
4	1174552	1174604	52	1531906
4	1174649	1174715	66	1531906
4	1174810	1174992	182	1531906
4	1175896	1176019	123	1531906
4	1176086	1176188	102	1531906
4	1177412	1177481	69	1531906
4	1177585	1177635	50	1531906
4	1177755	1177824	69	1531906
4	1178058	1178114	56	1531906
4	1178234	1178417	183	1531906
4	1178518	1178585	67	1531906
4	1178673	1178724	51	1531906
4	1179756	1179808	52	1531906
4	1181046	1181104	58	1531906
4	1181204	1181283	79	1531906
4	1181358	1181608	250	1531906
4	1181694	1181779	85	1531906
4	1181868	1181929	61	1531906
4	1182003	1182101	98	1531906
4	1182835	1182904	69	1531906
4	1183027	1183232	205	1531906
4	1184263	1184362	99	1531906
4	1184460	1184634	174	1531906
4	1184722	1184777	55	1531906
4	1185720	1185790	70	1531906
4	1185889	1186055	166	1531906
4	1187490	1187550	60	1531906
4	1188013	1188105	92	1531906
4	1188475	1188545	70	1531906
4	1189150	1189300	150	1531906
4	1189354	1189467	113	1531906
4	1189689	1190000	311	1531906
4	1190276	1190329	53	1531906
4	1190898	1190978	80	1531906
4	1191825	1191891	66	1531906
4	1192568	1192638	70	1531906
4	1194886	1195040	154	1531906
4	1195155	1195379	224	1531906
4	1195811	1195883	72	1531906
4	1196122	1196192	70	1531906
4	1196294	1196509	215	1531906
4	1196612	1196679	67	1531906
4	1196762	1196862	100	1531906
4	1197956	1198045	89	1531906
4	1198140	1198190	50	1531906
4	1198479	1198529	50	1531906
4	1198659	1198736	77	1531906
4	1198826	1198995	169	1531906
4	1199095	1199168	73	1531906
4	1199258	1199336	78	1531906
4	1199764	1199814	50	1531906
4	1200746	1200830	84	1531906
4	1200953	1201026	73	1531906
4	1201123	1201178	55	1531906
4	1201291	1201379	88	1531906
4	1201464	1201547	83	1531906
4	1201625	1201711	86	1531906
4	1201719	1202097	378	1531906
4	1202540	1202590	50	1531906
4	1202712	1202781	69	1531906
4	1204043	1204104	61	1531906
4	1204220	1204389	169	1531906
4	1204458	1204548	90	1531906
4	1206433	1206619	186	1531906
4	1212666	1212792	126	1531906
4	1212890	1212971	81	1531906
4	1213350	1213401	51	1531906
4	1213481	1213557	76	1531906
4	1213656	1213839	183	1531906
4	1214408	1214488	80	1531906
4	1214958	1215010	52	1531906
4	1215402	1215461	59	1531906
4	1216764	1216820	56	1531906
4	1216918	1216999	81	1531906
4	1217098	1217162	64	1531906
4	1217272	1217340	68	1531906
4	1217420	1217522	102	1531906
4	1217572	1217762	190	1531906
4	1217836	1217898	62	1531906
4	1218000	1218055	55	1531906
4	1218336	1218401	65	1531906
4	1218802	1218870	68	1531906
4	1219115	1219309	194	1531906
4	1219442	1219527	85	1531906
4	1219584	1219652	68	1531906
4	1219760	1219833	73	1531906
4	1219925	1219990	65	1531906
4	1220241	1220301	60	1531906
4	1220964	1221043	79	1531906
4	1221045	1221104	59	1531906
4	1221801	1221870	69	1531906
4	1222262	1222340	78	1531906
4	1222440	1222656	216	1531906
4	1223080	1223138	58	1531906
4	1223505	1223589	84	1531906
4	1223667	1223737	70	1531906
4	1224034	1224120	86	1531906
4	1224206	1224274	68	1531906
4	1224383	1224457	74	1531906
4	1224574	1224718	144	1531906
4	1224841	1224895	54	1531906
4	1225015	1225069	54	1531906
4	1225578	1225633	55	1531906
4	1226569	1226717	148	1531906
4	1226823	1226881	58	1531906
4	1227334	1227393	59	1531906
4	1227804	1227880	76	1531906
4	1227986	1228051	65	1531906
4	1228136	1228215	79	1531906
4	1228306	1228523	217	1531906
4	1228599	1228677	78	1531906
4	1228776	1228830	54	1531906
4	1228920	1228974	54	1531906
4	1229102	1229202	100	1531906
4	1229281	1229361	80	1531906
4	1229454	1229509	55	1531906
4	1229611	1229797	186	1531906
4	1229877	1230002	125	1531906
4	1230307	1230361	54	1531906
4	1230469	1230528	59	1531906
4	1232041	1232107	66	1531906
4	1233186	1233280	94	1531906
4	1233363	1233423	60	1531906
4	1233547	1233657	110	1531906
4	1233777	1234026	249	1531906
4	1234092	1234178	86	1531906
4	1234467	1234520	53	1531906
4	1236034	1236099	65	1531906
4	1236219	1236450	231	1531906
4	1238015	1238115	100	1531906
4	1238348	1238399	51	1531906
4	1238666	1238753	87	1531906
4	1238843	1238985	142	1531906
4	1239139	1239407	268	1531906
4	1239889	1240077	188	1531906
4	1240164	1240256	92	1531906
4	1240518	1240569	51	1531906
4	1240674	1240791	117	1531906
4	1240921	1241042	121	1531906
4	1241149	1241202	53	1531906
4	1242010	1242074	64	1531906
4	1242149	1242334	185	1531906
4	1242425	1242523	98	1531906
4	1242560	1242670	110	1531906
4	1242713	1243179	466	1531906
4	1245843	1246046	203	1531906
4	1246161	1246234	73	1531906
4	1246942	1246997	55	1531906
4	1247953	1248078	125	1531906
4	1248661	1248715	54	1531906
4	1248970	1249045	75	1531906
4	1249787	1249839	52	1531906
4	1249959	1250129	170	1531906
4	1250569	1250632	63	1531906
4	1250838	1250919	81	1531906
4	1251658	1251979	321	1531906
4	1254577	1254706	129	1531906
4	1254898	1254950	52	1531906
4	1256056	1256138	82	1531906
4	1256691	1256752	61	1531906
4	1256890	1257003	113	1531906
4	1257116	1257178	62	1531906
4	1257456	1257512	56	1531906
4	1257602	1257682	80	1531906
4	1258109	1258173	64	1531906
4	1258473	1258615	142	1531906
4	1258744	1258811	67	1531906
4	1259495	1259570	75	1531906
4	1259671	1259832	161	1531906
4	1259929	1259998	69	1531906
4	1260424	1260481	57	1531906
4	1260759	1260820	61	1531906
4	1261218	1261287	69	1531906
4	1261387	1261572	185	1531906
4	1261811	1261898	87	1531906
4	1262005	1262065	60	1531906
4	1262841	1262894	53	1531906
4	1262994	1263202	208	1531906
4	1263470	1263522	52	1531906
4	1263627	1263683	56	1531906
4	1266183	1266234	51	1531906
4	1266528	1266658	130	1531906
4	1266882	1267090	208	1531906
4	1267201	1267419	218	1531906
4	1269409	1269711	302	1531906
4	1269732	1269826	94	1531906
4	1269840	1270043	203	1531906
4	1270881	1270977	96	1531906
4	1272758	1272809	51	1531906
4	1273436	1273520	84	1531906
4	1273610	1273680	70	1531906
4	1273946	1274126	180	1531906
4	1274241	1274294	53	1531906
4	1274402	1274479	77	1531906
4	1274731	1274790	59	1531906
4	1274908	1274973	65	1531906
4	1275048	1275165	117	1531906
4	1275873	1275923	50	1531906
4	1276057	1276114	57	1531906
4	1276222	1276403	181	1531906
4	1276484	1276580	96	1531906
4	1277004	1277073	69	1531906
4	1277188	1277240	52	1531906
4	1277339	1277596	257	1531906
4	1278495	1278564	69	1531906
4	1278683	1278768	85	1531906
4	1278864	1278931	67	1531906
4	1279046	1279100	54	1531906
4	1279383	1279540	157	1531906
4	1279949	1280107	158	1531906
4	1280549	1280617	68	1531906
4	1281664	1281717	53	1531906
4	1283872	1283922	50	1531906
4	1284001	1284053	52	1531906
4	1284789	1284839	50	1531906
4	1285211	1285265	54	1531906
4	1287710	1287761	51	1531906
4	1287867	1287931	64	1531906
4	1288026	1288235	209	1531906
4	1288929	1289094	165	1531906
4	1289150	1289339	189	1531906
4	1289620	1289687	67	1531906
4	1290117	1290190	73	1531906
4	1290920	1290981	61	1531906
4	1291010	1291092	82	1531906
4	1292003	1292058	55	1531906
4	1292156	1292264	108	1531906
4	1292349	1292495	146	1531906
4	1292859	1292915	56	1531906
4	1293136	1293358	222	1531906
4	1293774	1293841	67	1531906
4	1293955	1294006	51	1531906
4	1294097	1294156	59	1531906
4	1294436	1294632	196	1531906
4	1294734	1294792	58	1531906
4	1295069	1295126	57	1531906
4	1295596	1295664	68	1531906
4	1296191	1296280	89	1531906
4	1296349	1296408	59	1531906
4	1296859	1297009	150	1531906
4	1297097	1297153	56	1531906
4	1297257	1297308	51	1531906
4	1297883	1297939	56	1531906
4	1298041	1298105	64	1531906
4	1298202	1298360	158	1531906
4	1298427	1298505	78	1531906
4	1298604	1298675	71	1531906
4	1298756	1298815	59	1531906
4	1300969	1301197	228	1531906
4	1301267	1301606	339	1531906
4	1302107	1302170	63	1531906
4	1302626	1302787	161	1531906
4	1303009	1303122	113	1531906
4	1303743	1303810	67	1531906
4	1304667	1304732	65	1531906
4	1305021	1305079	58	1531906
4	1305337	1305415	78	1531906
4	1305515	1305589	74	1531906
4	1305698	1305750	52	1531906
4	1305887	1305989	102	1531906
4	1306087	1306163	76	1531906
4	1306246	1306296	50	1531906
4	1311636	1311695	59	1531906
4	1311763	1311979	216	1531906
4	1313901	1313963	62	1531906
4	1314870	1314921	51	1531906
4	1315038	1315099	61	1531906
4	1317875	1318051	176	1531906
4	1318918	1318981	63	1531906
4	1319242	1319425	183	1531906
4	1319866	1320006	140	1531906
4	1320580	1320644	64	1531906
4	1320737	1320808	71	1531906
4	1320906	1320963	57	1531906
4	1321802	1321891	89	1531906
4	1322007	1322169	162	1531906
4	1322271	1322322	51	1531906
4	1322724	1322789	65	1531906
4	1322885	1322942	57	1531906
4	1324347	1324441	94	1531906
4	1324987	1325049	62	1531906
4	1325162	1325224	62	1531906
4	1325307	1325496	189	1531906
4	1325594	1325662	68	1531906
4	1327285	1327338	53	1531906
4	1327874	1327940	66	1531906
4	1328071	1328127	56	1531906
4	1328372	1328499	127	1531906
4	1328546	1328769	223	1531906
4	1330195	1330248	53	1531906
4	1330508	1330572	64	1531906
4	1330781	1330859	78	1531906
4	1330957	1331122	165	1531906
4	1331207	1331296	89	1531906
4	1331375	1331437	62	1531906
4	1332188	1332253	65	1531906
4	1332953	1333016	63	1531906
4	1333309	1333363	54	1531906
4	1333819	1333876	57	1531906
4	1333995	1334122	127	1531906
4	1334610	1334689	79	1531906
4	1334785	1334843	58	1531906
4	1336276	1336329	53	1531906
4	1336940	1336996	56	1531906
4	1337105	1337275	170	1531906
4	1337347	1337409	62	1531906
4	1337710	1337772	62	1531906
4	1337894	1337968	74	1531906
4	1338095	1338228	133	1531906
4	1338937	1338995	58	1531906
4	1339097	1339167	70	1531906
4	1339263	1339337	74	1531906
4	1339416	1339578	162	1531906
4	1339658	1339745	87	1531906
4	1340000	1340080	80	1531906
4	1340195	1340251	56	1531906
4	1341216	1341289	73	1531906
4	1341538	1341599	61	1531906
4	1341702	1341755	53	1531906
4	1341890	1341963	73	1531906
4	1342219	1342393	174	1531906
4	1342479	1342558	79	1531906
4	1342660	1342715	55	1531906
4	1344227	1344285	58	1531906
4	1344392	1344465	73	1531906
4	1344906	1344960	54	1531906
4	1345066	1345132	66	1531906
4	1345193	1345410	217	1531906
4	1345419	1345646	227	1531906
4	1346292	1346349	57	1531906
4	1346807	1346868	61	1531906
4	1347766	1347838	72	1531906
4	1348710	1348765	55	1531906
4	1348877	1348945	68	1531906
4	1349515	1349576	61	1531906
4	1349690	1349742	52	1531906
4	1349840	1349900	60	1531906
4	1350005	1350199	194	1531906
4	1350302	1350368	66	1531906
4	1350486	1350570	84	1531906
4	1350623	1350712	89	1531906
4	1352355	1352527	172	1531906
4	1353047	1353122	75	1531906
4	1353332	1353399	67	1531906
4	1353547	1353694	147	1531906
4	1353802	1353870	68	1531906
4	1353978	1354040	62	1531906
4	1354152	1354211	59	1531906
4	1354508	1354565	57	1531906
4	1354579	1354787	208	1531906
4	1355546	1355674	128	1531906
4	1355700	1355999	299	1531906
4	1357427	1357553	126	1531906
4	1358470	1358521	51	1531906
4	1358753	1358836	83	1531906
4	1358930	1359163	233	1531906
4	1359434	1359517	83	1531906
4	1359530	1359888	358	1531906
4	1360894	1360995	101	1531906
4	1362173	1362233	60	1531906
4	1362265	1362721	456	1531906
4	1362808	1362861	53	1531906
4	1362971	1363035	64	1531906
4	1363150	1363210	60	1531906
4	1364888	1364981	93	1531906
4	1365023	1365116	93	1531906
4	1365225	1365294	69	1531906
4	1365417	1365572	155	1531906
4	1365665	1365796	131	1531906
4	1365851	1365920	69	1531906
4	1366219	1366271	52	1531906
4	1366863	1367011	148	1531906
4	1367281	1367431	150	1531906
4	1367684	1367740	56	1531906
4	1367849	1367932	83	1531906
4	1368471	1368530	59	1531906
4	1368667	1368730	63	1531906
4	1368956	1369016	60	1531906
4	1369134	1369197	63	1531906
4	1369457	1369671	214	1531906
4	1369742	1369816	74	1531906
4	1369945	1370002	57	1531906
4	1373137	1373210	73	1531906
4	1377245	1377298	53	1531906
4	1377796	1377849	53	1531906
4	1379701	1379852	151	1531906
4	1379897	1380000	103	1531906
4	1380341	1380398	57	1531906
4	1381429	1381483	54	1531906
4	1381757	1381814	57	1531906
4	1382091	1382265	174	1531906
4	1382503	1382562	59	1531906
4	1382834	1382918	84	1531906
4	1383200	1383256	56	1531906
4	1383372	1383432	60	1531906
4	1383532	1383668	136	1531906
4	1383782	1383839	57	1531906
4	1383949	1384010	61	1531906
4	1384118	1384171	53	1531906
4	1384728	1384782	54	1531906
4	1384876	1385047	171	1531906
4	1385310	1385405	95	1531906
4	1385797	1386010	213	1531906
4	1386587	1386767	180	1531906
4	1386870	1386931	61	1531906
4	1388376	1388478	102	1531906
4	1388517	1388762	245	1531906
4	1388827	1388914	87	1531906
4	1389641	1389699	58	1531906
4	1393194	1393263	69	1531906
4	1393265	1393355	90	1531906
4	1393436	1393486	50	1531906
4	1393623	1393693	70	1531906
4	1394266	1394324	58	1531906
4	1394446	1394529	83	1531906
4	1394616	1394765	149	1531906
4	1394833	1395002	169	1531906
4	1395106	1395171	65	1531906
4	1395258	1395323	65	1531906
4	1395428	1395481	53	1531906
4	1398132	1398203	71	1531906
4	1398446	1398537	91	1531906
4	1398791	1398996	205	1531906
4	1399086	1399157	71	1531906
4	1399251	1399309	58	1531906
4	1399444	1399539	95	1531906
4	1399546	1399632	86	1531906
4	1400801	1400866	65	1531906
4	1400970	1401024	54	1531906
4	1401130	1401194	64	1531906
4	1401275	1401747	472	1531906
4	1401831	1401897	66	1531906
4	1402692	1402961	269	1531906
4	1403041	1403117	76	1531906
4	1403133	1403240	107	1531906
4	1404259	1404418	159	1531906
4	1404549	1404612	63	1531906
4	1405395	1405469	74	1531906
4	1405757	1405809	52	1531906
4	1405904	1406046	142	1531906
4	1406169	1406230	61	1531906
4	1406324	1406376	52	1531906
4	1406812	1406863	51	1531906
4	1407135	1407202	67	1531906
4	1407315	1407415	100	1531906
4	1410150	1410250	100	1531906
4	1410371	1410481	110	1531906
4	1411164	1411273	109	1531906
4	1411398	1411468	70	1531906
4	1411740	1411805	65	1531906
4	1411908	1412064	156	1531906
